id,name,code,teacher_id,description,course_id,skill,country,state,target_start_date,points
1152,evaaegyo: 4-17-2015,7hmvzO,13604,"",1,Intermediate,France,IDF,2015-05-25,0
1163,Knessary: 4-18-2015,FiN40s,13686,"",1,Beginner,United States,TX,2015-05-25,0
2019,Ms. Thornton's Class,OvOyOA,18867,"",11,Beginner,United States,AL,2015-09-04,0
2533,Minecraft,m6WdFc,28872,"",11,Beginner,United States,CA,2015-10-12,0
1148,firstsir: 4-17-2015,ZlOm5n,13585,"",1,Beginner,Thailand,Bangkok,2015-05-25,0
1149,Baptiste A. Caton: 4-16-2015,zAD8wB,13586,"",11,Beginner,United States,IL,2015-05-25,0
2394,8-B,zy93wO,25876,"",11,Beginner,Ukraine,Kirovohrads'ka oblast,2015-09-28,0
1151,ihsan and ikram,fjJz3P,13599,"",1,Beginner,Malaysia,Kedah,2015-05-25,0
1122,T0xicfairy: 4-13-2015,HSvl4i,13444,"",1,Beginner,United Kingdom,England,2015-05-25,0
1154,Emmalorano14: 4-17-2015,1O5XC8,13606,"",1,Beginner,Australia,NSW,2015-05-25,0
1538,3 ESO A,pv9dha,15302,"",1,Beginner,Spain,CT,2015-09-30,0
1156,MDY_6,DNN6sN,13631,"",1,Intermediate,Canada,QC,2015-05-25,0
2595,7D,cVhrKB,29839,"",11,Beginner,Denmark,Region Zealand,2015-10-25,0
1159,petchpokin: 4-18-2015,pGVGbg,13652,"",1,Beginner,Thailand,Bangkok,2015-05-25,0
1604,Mr. Clark's Fifth Grade,XDFv5h,15773,"",1,Beginner,United States,FL,2015-10-01,0
1131,Kmontes9527: 4-14-2015,5hnVTt,13492,"",1,Beginner,United States,TX,2015-05-25,0
1114,courtneybocking: 4-13-2015,WW3Gsv,13407,"",1,Beginner,Australia,NSW,2015-05-25,0
2362,7th Period Spanish 2,3kbDqk,26346,"",11,Beginner,United States,KY,2015-10-12,0
2054,PLP Hour 3,KJwhRr,19324,"",11,Intermediate,United States,MN,2015-09-01,0
2264,Loading Crew Name...,tQUbm9,24450,"",1,Beginner,United States,OR,2015-09-22,0
2663,6A Social Studies,Rq8a1Z,31333,"",11,Intermediate,United States,IA,2015-10-08,0
2194,PFFNHS HSC4M,eCdlrU,22843,"",11,Beginner,Canada,ON,2015-09-28,0
1158,hawaii_808: 4-17-2015,nxOgFZ,13636,"",1,Beginner,United States,HI,2015-05-25,0
1949,Geography Section 2,vVyrho,122,"",1,Advanced,United States,FL,2015-09-13,0
2483,Mrs. O'Brien's Class 7O,BZmtsm,27979,"",11,Intermediate,United States,ME,2015-09-29,0
2644,Condit Elementary Lab- 3rd Grade,apLNS2,31006,"",11,Beginner,United States,TX,2015-10-19,0
2573,divinomaestro,FGrvHw,29666,"",11,Beginner,Spain,Comunidad de Madrid,2015-10-07,0
1129,4th Forms Escuela Industrial,RwMss1,9171,"",1,Beginner,Argentina,SF,2015-06-15,0
2509,6 Athena,FXxhUr,28663,"",11,Intermediate,Cambodia,Phnom Penh,2015-10-11,0
2674,Espanol I,aqVRrx,31271,"",11,Beginner,United States,VA,2015-10-26,0
2330,Ms. Seyfarth,3cnJ2R,19123,"",1,Beginner,United States,CO,2015-09-21,0
1177,Annaleise: 4-20-2015,vRG3e6,13731,"",1,Beginner,Australia,"",2015-05-25,0
1175,BodieF: 4-19-2015,mMFbwH,13722,"",1,Beginner,United States,TX,2015-05-25,0
1178,step up school,Li87G1,13732,"",1,Intermediate,Brazil,GO,2015-05-25,0
1180,thebigfaces: 4-20-2015,MDRz3m,13311,"",1,Beginner,Turkey,"",2015-05-25,0
1214,TianaJadexxx: 4-23-2015,suCoEf,13979,"",1,Beginner,United Kingdom,England,2015-05-25,0
1183,Scitot.flan: 4-20-2015,d4erUW,13780,"",11,Beginner,United States,MA,2015-05-25,0
1985,3B,17RJ4h,18478,"",11,Beginner,United States,NY,2015-09-22,0
1188,darkpoetpenpal: 4-21-2015,2UOd45,13867,"",1,Beginner,Turkey,Istanbul,2015-05-25,0
1189,skybooyogy: 4-21-2015,vvyHLS,13869,"",1,Advanced,United States,FL,2015-05-25,0
1231,ekogen: 4-24-2015,6Hj4XO,14025,"",1,Beginner,United States,NJ,2015-05-25,0
1215,starprince08: 4-23-2015,fARoOG,13980,"",1,Beginner,Japan,Miyazaki Prefecture,2015-05-25,0
1191,Ms. Bua - Summer Assignment - Advanced,zBQEmR,3820,"",11,Advanced,United States,TX,2015-05-25,0
2020,6.th grade Tømmerås,KRI4VR,18976,"",11,Beginner,Norway,Vestfold,2015-10-04,0
1192,Ms. Bua - Summer Assignment - Beginner,XJCCnW,3820,"",11,Beginner,United States,TX,2015-05-25,0
1208,2015,D8CHfR,13961,"",11,Beginner,United States,TX,2015-05-25,0
1212,heisenberk: 4-23-2015,S2OiTA,13973,"",1,Intermediate,Sweden,Stockholm County,2015-05-25,0
1196,Rackowitz Class,WUPNQv,13876,"",1,Advanced,United States,TX,2015-05-25,0
2090,Ms. Woj's Class,3Ijh63,20629,"",1,Intermediate,United States,IL,2015-09-28,0
2125,Victory Early College Helping Hands,mY26Dh,18793,"",1,Advanced,United States,TX,2015-09-18,0
1200,Rashmi: 4-22-2015,xMLDkt,13915,"",1,Beginner,Sri Lanka,WP,2015-05-25,0
1202,ftuczynski: 4-22-2015,LVc82p,13919,"",1,Beginner,Brazil,PR,2015-05-25,0
2298,5H,Vh7T57,24994,"",11,Beginner,United States,IL,2015-09-21,0
1213,Deniz: 4-23-2015,mlcUGK,13977,"",1,Intermediate,Turkey,"",2015-05-25,0
1205,Anniffer: 4-22-2015,DfEQwY,13932,"",1,Beginner,Jamaica,Manchester Parish,2015-05-25,0
1539,Mrs.Hoback,hmf1wS,15311,"",11,Beginner,United States,OH,2015-08-30,0
1207,lauralalmquist: 4-22-2015,mzezAB,13960,"",11,Beginner,United States,IL,2015-05-25,0
2230,Maxell Homeroom,Z6nFG6,23739,"",11,Beginner,United States,AR,2015-09-21,0
2055,Crumb2,ImcuuP,19361,"",1,Beginner,United States,NC,2015-08-30,0
2534,Sheldon Block 1,4zyt89,26332,"",11,Intermediate,United States,CA,2015-10-05,0
2707,group4,T3UyWp,31951,"",14,Beginner,Nigeria,Lagos,2015-10-18,0
1211,wenwen: 4-22-2015,ZaTbpl,13964,"",11,Beginner,United States,"",2015-05-25,0
1223,homscarletwitch: 4-24-2015,B5FxP3,14001,"",1,Intermediate,China,Beijing,2015-05-25,0
2457,Maestro Mehta's class,dPxLZS,27830,"",1,Intermediate,United States,CA,2015-10-12,0
2265,4th Period LA,lDcr30,24502,"",1,Intermediate,United States,UT,2015-09-28,0
1185,Mc_5755: 4-21-2015,ylBosS,13845,"",1,Beginner,United States,OH,2015-05-25,0
1224,LoreRC: 4-24-2015,rzXZ6k,14003,"",1,Beginner,Mexico,"",2015-05-25,0
1218,Sparks,2MYw83,13992,"",11,Beginner,United States,NJ,2015-10-12,0
2160,Tech 6A,AwKYT7,21472,"",11,Intermediate,United States,WA,2015-09-09,0
2427,Mrs.Moore 5th grade ELAR,yHPFUE,15069,"",11,Beginner,United States,TX,2015-10-05,0
1225,Nastaho: 4-24-2015,Wk5Rdw,14007,"",1,Beginner,United Kingdom,England,2015-05-25,0
1950,Geography Section 1,mwhS6u,122,"",1,Advanced,United States,FL,2015-09-13,0
1664,Mrs. P,M1dh4o,16032,"",1,Intermediate,United States,LA,2015-08-17,0
1713,4th Grade Sept,6q2S2a,13347,"",11,Advanced,United States,MN,2015-09-18,0
2484,dg,9QnxfF,28026,"",1,Advanced,Brazil,PR,2015-09-29,0
1228,Madisonc5755: 4-24-2015,gAkah1,14016,"",11,Beginner,United States,OH,2015-05-25,0
1216,lizzie123: 4-23-2015,aoJJzK,13981,"",1,Beginner,United States,AL,2015-05-25,0
1176,Rossetti,4RI77S,13726,"",1,Beginner,United Kingdom,England,2015-05-25,0
1691,Test,aPcyvv,16202,"",1,Advanced,United States,NV,2015-08-08,0
1172,Teenangel66: 4-19-2015,uitu4V,13718,"",1,Beginner,Ireland,Donegal,2015-05-25,0
1184,Tokai RW 2,JqTIDh,6573,"",1,Beginner,Japan,Tokyo,2015-05-25,0
2395,2 ESO MASTERS,CZRNVi,24675,"",1,Beginner,Spain,CT,2015-09-28,0
2363,6th Grade-Henry,bXLija,26342,"",11,Beginner,United States,NE,2015-11-16,0
2702,Archer2,AmNIQN,31896,"",11,Beginner,United States,CA,2015-10-19,0
2195,Winningham's World Explorers,9vUegs,15939,"",11,Beginner,United States,SC,2015-09-21,0
2161,Tech 7B,ufFhP1,21472,"",11,Intermediate,United States,WA,2015-09-08,0
1253,CatHoody: 4-26-2015,dy8Jf6,14153,"",11,Beginner,United States,NY,2015-06-15,0
1540,Intermediate VII,g3gmEP,15315,"",1,Intermediate,El Salvador,Santa Ana,2015-07-02,0
1238,LottaVandenBroeck: 4-25-2015,dlS0oS,14066,"",1,Beginner,Belgium,"",2015-05-25,0
2021,Creative Writing,BrzIBe,18987,"",11,Beginner,United States,FL,2015-08-30,0
1237,Alaraatzcn: 4-25-2015,dlwbpk,14065,"",1,Intermediate,Turkey,"",2015-05-25,0
1245,reeseyvonne: 4-25-2015,Y8vxu3,14082,"",1,Intermediate,United States,CO,2015-05-25,0
1246,Josh P: 4-25-2015,UHf1Zc,14090,"",1,Beginner,United States,TX,2015-05-25,0
1254,Mayil: 4-26-2015,7IParz,14152,"",1,Beginner,Azerbaijan,"",2015-06-15,0
2266,7th Grade Village,lzjyXB,16223,"",1,Beginner,United States,AL,2015-09-21,0
2056,IB Language and Literature,oEuK3v,19465,"",1,Advanced,United States,WA,2016-02-01,0
1572,Phoenix School Kids,K4tCHB,15571,"",1,Intermediate,United States,MA,2015-10-26,0
1271,chels2005: 4-27-2015,LxQaor,14311,"",1,Beginner,Australia,QLD,2015-06-15,0
1239,Promise01,DBp0wn,14068,"",11,Intermediate,China,"",2015-05-25,0
1244,ursu: 4-25-2015,xB6AWi,14075,"",1,Intermediate,Romania,BC,2015-05-25,0
2299,5Simmons,3RrxSe,24992,"",11,Beginner,United States,IL,2015-08-28,0
2332,6th grade Room 19,dKPJc2,25857,"",11,Beginner,United States,CA,2015-10-06,0
1261,McGuire,rXV7rB,14295,"",11,Advanced,United States,TX,2015-06-15,0
2091,Ms. Woj's period 4,W7fc5O,20629,"",1,Beginner,United States,IL,2015-09-28,0
1262,mimobrow77777: 4-26-2015,u0oBsr,14296,"",1,Beginner,United States,TX,2015-05-25,0
1263,Doodler5755: 4-26-2015,VvAz00,14297,"",11,Beginner,United States,OH,2015-06-15,0
2458,Maestro Mehta's Class 7B,CvYOY7,27830,"",1,Intermediate,United States,CA,2015-10-12,0
1265,Big Blue,GfCfut,14299,"",11,Beginner,United States,CA,2015-06-15,0
1606,QMGS,7nmTeN,15809,"",11,Advanced,United Kingdom,England,2015-09-30,0
1270,Connecting Classrooms,F6FKjV,13526,"",1,Beginner,Thailand,Bangkok,2015-06-15,0
1767,Cultural Studies 2nd P,Dag5cI,15816,"",11,Advanced,United States,NC,2015-08-18,0
2126,Tech 7 A,XlSizL,21472,"",1,Intermediate,United States,WA,2015-09-02,0
2645,French 2,AUvBm6,31004,"",1,Beginner,United States,MA,2015-10-12,0
1714,World Studies,MtLGpG,16349,"",11,Advanced,United States,NE,2015-08-25,0
2535,International Pen Pals Club,orTp8I,28975,"",11,Beginner,United States,RI,2015-10-05,0
1692,Mr. Cooper 's Collective,mw1PU8,16223,"",11,Intermediate,United States,AL,2015-08-12,0
2616,Mr. Saltz's Class,KawfrR,30126,"",11,Intermediate,United States,WA,2015-10-12,0
2428,Garcia YMLA,cMVxCp,27291,"",12,Intermediate,United States,TX,2015-10-05,0
1236,Vikusha: 4-25-2015,NsxH9p,14035,"",1,Intermediate,Ukraine,"",2015-05-25,0
1247,Lifeskills,iiWSxC,14093,"",1,Beginner,New Zealand,Auckland,2015-05-25,0
2596,Grade 11 - Ajax,mF3izn,29857,"",11,Advanced,Cambodia,Phnom Penh,2015-10-18,0
1951,Grade 5 Future Pioneers Private School,pYmOH5,12372,"",11,Beginner,Oman,Ad Dakhiliyah ‍Governorate,2015-10-03,0
1252,MyNamesVen: 4-26-2015,eU56FV,14141,"",1,Beginner,Philippines,Calabarzon,2015-06-15,0
1782,English I,kij6ee,17091,"",1,Intermediate,United States,IA,2015-09-07,0
2485,Mrs. Sigola's class,A9UZ61,24384,"",11,Beginner,United States,KY,2015-09-28,0
2559,Writing Lab,k0EQBQ,29434,"",1,Beginner,United States,FL,2015-10-12,0
1751,B1,UQnWO9,16715,"",1,Beginner,Mexico,Mich.,2015-08-14,0
2574,Kocaturk,uPKMjm,29668,"",1,Beginner,Turkey,İzmir Province,2015-10-04,0
1797,Ms. Allred English/ History,TWxuuM,17316,"",11,Beginner,United States,NC,2015-08-30,0
2196,Room 111,dTubtW,22989,"",11,Intermediate,United States,CO,2015-09-28,0
2231,Gonzaga 1 BGU,80pkxs,23747,"",1,Beginner,Ecuador,Pichincha,2015-09-14,0
2511,6 Apollo,c622rH,28666,"",11,Beginner,Cambodia,Phnom Penh,2015-10-18,0
2364,Mustang Time 9/22,uNBzzp,26371,"",11,Beginner,United States,TX,2015-09-28,0
2632,CYBER TRAVELLERS,dXjhrA,15581,"",1,Beginner,United States,NJ,2015-10-19,0
1573,Mrs. Battson's ElA,GgfAWq,15585,"",11,Beginner,United States,PA,2015-09-15,0
1297,AbigailJette: 4-30-2015,atTaNV,14486,"",1,Beginner,Australia,VIC,2015-06-15,0
1275,7.B,S39CBv,14426,"",1,Beginner,Czech Republic,Moravian-Silesian Region,2015-06-15,0
1277,Ally: 4-29-2015,q9Ykkc,14431,"",1,Beginner,Japan,Saitama Prefecture,2015-06-15,0
1285,We are the best,ticsrc,14451,"",1,Beginner,New Zealand,Auckland,2015-06-15,0
1280,Jimmy1234: 4-28-2015,ZrtRYE,14442,"",1,Intermediate,Netherlands,NB,2015-06-15,0
2092,Brightman,GjpUBU,20592,"",1,Intermediate,United States,OH,2015-09-06,0
1294,Nerdboynerdy: 4-29-2015,fORCLv,14470,"",11,Beginner,United States,NY,2015-06-15,0
1283,zoejohnston456: 4-29-2015,Lt3n07,14450,"",1,Beginner,New Zealand,Auckland,2015-06-15,0
1290,nusrath1234: 4-29-2015,X9xc4N,14463,"",1,Intermediate,United Kingdom,"",2015-06-15,0
1282,elizabeth_019: 4-28-2015,ouMB6x,14447,"",11,Beginner,United States,IL,2015-06-15,0
1284,zoejohnston456: 4-29-2015,FMDKpw,14450,"",1,Beginner,New Zealand,Auckland,2015-06-15,0
2022,Creative Writing (Period 7),F62fGw,18987,"",11,Beginner,United States,FL,2015-09-01,0
1288,A11A,CRyPQL,13165,"",1,Intermediate,Turkey,Ankara,2015-06-15,0
1289,A11A,1RcDUa,13165,"",1,Intermediate,Turkey,Ankara,2015-06-15,0
1295,Saar: 4-29-2015,OFXBF2,14472,"",1,Beginner,Netherlands,NH,2015-06-15,0
2397,Charles 7th grade,crRFmK,26918,"",11,Beginner,United States,VA,2015-09-28,0
1307,Rachael.AUS: 4-31-2015,Ntsz0x,14509,"",1,Beginner,Australia,QLD,2015-06-15,0
1302,stela: 4-30-2015,lCM8yX,14498,"",1,Beginner,Italy,Puglia,2015-06-15,0
1274,Galib: 4-28-2015,Z39pYl,14380,"",1,Beginner,Bangladesh,Dhaka Division,2015-06-15,0
1301,Maya_: 4-30-2015,yEyVTC,14497,"",1,Intermediate,Turkey,"",2015-06-15,0
1298,Penny: 4-30-2015,RJmUVa,14487,"",1,Beginner,Taiwan,Taichung City,2015-06-15,0
1300,Hana: 4-30-2015,plr0Qn,14494,"",1,Beginner,Algeria,Algiers,2015-06-15,0
1276,blondy2000: 4-28-2015,Ep9sIF,14427,"",1,Beginner,United Kingdom,"",2015-06-15,0
1308,miss nikol: 4-31-2015,PbVT2D,14512,"",1,Beginner,Israel,"",2015-06-15,0
1303,Grad School Class,EDVtkU,14499,"",1,Beginner,United States,IN,2015-06-15,0
2512,9 Athena MMB,C2zXwp,28245,"",11,Advanced,Cambodia,Phnom Penh,2015-10-18,0
2267,Braun/Lambert,UrfG6m,24516,"",1,Beginner,United States,OH,2015-10-12,0
2057,IB Language and Literature,QLj2s1,19465,"",11,Advanced,United States,WA,2015-09-07,0
1322,Brad Kwon,l1Kcn3,14535,"",1,Beginner,South Korea,Gyeonggi-do,2015-06-15,0
1324,Prime Time Afterschool - Teacher Trial,l50vHC,14548,"",11,Beginner,United States,GA,2015-06-15,0
1987,Mrs. Houston Second Grade,U6Ghjy,18498,"",1,Beginner,United States,GA,2015-08-27,0
1312,Jamesey91: 5-1-2015,XAvN4V,14516,"",1,Beginner,Australia,VIC,2015-06-15,0
2300,5c,74pGUh,24993,"",11,Beginner,United States,IL,2015-09-21,0
1317,gdragon: 4-31-2015,D7nvFS,14523,"",1,Beginner,Turkey,"",2015-06-15,0
2162,World History 4,Bd47vN,15550,"",11,Advanced,United States,CA,2015-09-21,0
1314,Mrs.rosado,pXhbzY,14518,"",1,Beginner,United States,CA,2015-10-12,0
1315,English Center,nfYNvC,14519,"",1,Beginner,Israel,"",2015-06-15,0
1318,Brenda_Tan: 5-1-2015,RMLoBJ,14520,"",1,Advanced,Singapore,"",2015-06-15,0
1287,HelloWorld: 4-28-2015,uTvoK1,14454,"",11,Beginner,United States,TX,2015-06-15,0
1320,Brittsteves: 4-31-2015,LND4yp,14533,"",11,Beginner,United States,TX,2015-06-15,0
1327,elizabeth6502: 5-1-2015,iwmLlF,14560,"",11,Beginner,United States,IL,2015-06-15,0
1313,mxchellexoxo: 4-31-2015,cD3DZX,14517,"",1,Intermediate,Malaysia,Selangor,2015-06-15,0
2459,Sea Turtles,HdBbL8,27836,"",11,Beginner,United States,CA,2015-10-05,0
1328,grace: 5-1-2015,vjByT5,14561,"",11,Beginner,South Africa,WC,2015-06-15,0
1323,Jay Kwon: 5-2-2015,a9FLkk,14547,"",1,Beginner,South Korea,Gyeonggi-do,2015-06-15,0
1306,Izzy79797: 4-30-2015,FcNR1C,14503,"",11,Beginner,United States,IL,2015-06-15,0
1541,Adath Emanu-el,upopsS,15316,"",11,Beginner,United States,NJ,2016-01-09,0
2429,Olivares Homeroom,ZDscik,27303,"",12,Beginner,United States,TX,2015-09-28,0
1293,Mujumbe,ltrpej,14469,"",1,Intermediate,Kenya,Meru,2015-06-15,0
2486,Communication Skills,OolPzz,28104,"",11,Beginner,United States,NC,2015-09-28,0
1279,borisb: 4-28-2015,99NJtH,14440,"",1,Advanced,United States,TX,2015-06-15,0
2560,CIA FIRST Grade 6 Ares,AIFGGw,29435,"",11,Beginner,Cambodia,Phnom Penh,2015-10-18,0
1291,Ms. Bua - June/July - Beginner,chWPTR,3820,"",11,Beginner,United States,TX,2015-06-15,0
2365,Battle Panthers,Nl3Fl0,26454,"",1,Beginner,United States,MN,2015-09-28,0
1637,AS Spanish St Bedes,pi1cDm,15930,"",1,Advanced,United Kingdom,England,2015-09-06,0
2536,507,g0h7oZ,29011,"",11,Intermediate,United States,NY,2015-10-19,0
1278,jotro: 4-28-2015,mRZLKq,11434,"",11,Beginner,United States,TX,2015-06-15,0
2333,Global 1 and 2,YtnasK,25875,"",1,Advanced,United States,NY,2015-09-28,0
1337,HB-groep,8aCZZv,14589,"",1,Beginner,Netherlands,NH,2015-06-15,0
1345,Mystery15: 5-3-2015,NNWqCX,14618,"",11,Beginner,United States,FL,2015-06-15,0
1354,Eira: 5-4-2015,CaGuHd,14636,"",1,Beginner,Malaysia,Selangor,2015-06-15,0
2334,7-B,2YmW9G,25876,"",11,Beginner,Ukraine,Kirovohrads'ka oblast,2015-09-28,0
1343,Mr Greene's Stars,EUCaOj,14611,"",1,Beginner,Australia,"",2015-06-15,0
1344,Miss Higgins' cladd,sU0ICB,14615,"",1,Beginner,United States,NV,2015-10-12,0
1350,bobby: 5-4-2015,Xci5UE,14626,"",1,Beginner,Australia,QLD,2015-06-15,0
1346,Mrs. Paniagua's Class,2VfQEy,14620,"",1,Beginner,United States,CA,2015-10-12,0
1382,PeasantEmily: 5-6-2015,ffE8HD,14714,"",1,Beginner,United Kingdom,England,2015-06-15,0
1353,faerylrotherham: 5-4-2015,r50flz,14635,"",1,Beginner,New Zealand,Bay Of Plenty,2015-06-15,0
1351,shawnlearner: 5-3-2015,3TXakg,14628,"",1,Beginner,United States,TX,2015-06-15,0
2058,uri's class,CzzJju,19544,"",11,Beginner,Israel,Jerusalem District,2015-09-15,0
1638,100 Academy of Excellence 2nd Grade,tLQY9X,15942,"",11,Beginner,United States,NV,2015-10-04,0
1375,yindarkerthanblack: 5-5-2015,BZNoCN,14698,"",1,Beginner,United States,FL,2015-06-15,0
2366,Newspaper Fifth Period,Uv3gdE,26479,"",1,Intermediate,United States,TX,2015-09-28,0
2023,Helping Hands,PYtwjD,18793,"",1,Advanced,United States,TX,2015-09-06,0
1356,Norseman Year 5/6,rgrLkT,14638,"",1,Beginner,Australia,WA,2015-06-15,0
1357,Year 5/6 Norseman DHS,7QTVts,14638,"",1,Beginner,Australia,WA,2015-06-15,0
2093,8th Grade Social Studies,FrB7uF,18993,"",1,Beginner,United States,NC,2015-09-02,0
2268,Lewer's Honors World History,3IVM6Z,23669,"",11,Advanced,United States,HI,2015-09-28,0
1360,Rm8,PZZR2N,14662,"",1,Beginner,Canada,ON,2015-07-27,0
2198,7th grade Activa,lteUVs,22998,"",1,Intermediate,Mexico,Sin.,2015-09-14,0
2127,4S1,LLzY1A,15497,New to global issues,11,Beginner,Malaysia,Sarawak,2017-01-23,25
1334,mobinagh: 5-2-2015,N7hlwm,14580,"",1,Intermediate,Iran,Tehran,2015-06-15,0
1798,Mrs. Birdwell's class,NQ6slR,162,"",11,Advanced,United States,IA,2015-09-07,0
1715,Government,PhVEYX,16349,"",1,Advanced,United States,NE,2015-08-24,0
1368,Gamekid321: 5-5-2015,EJQn2T,14680,"",11,Beginner,United States,NY,2015-06-15,0
1359,adam: 5-4-2015,d72lQY,14656,"",1,Beginner,Cameroon,Northwest,2015-06-15,0
1542,Rm12BIS,vbvXn8,15317,"",1,Advanced,New Zealand,Marlborough,2015-07-19,0
1768,Cultural Studies 3rd P,KCufbn,15816,"",11,Advanced,United States,NC,2015-08-18,0
2301,5F,eoJBAB,24995,"",11,Beginner,United States,IL,2015-09-21,0
1361,RM8,RQh0hN,14662,"",1,Beginner,Canada,ON,2015-06-15,0
1370,ackermarae: 5-5-2015,LQCMQw,14685,"",11,Beginner,United States,MA,2015-06-15,0
2233,2 BGU,BEfNUr,23747,"",1,Intermediate,Ecuador,Pichincha,2015-09-14,0
2232,3 BGU,FpfdnP,23747,"",1,Advanced,Ecuador,Pichincha,2015-09-14,0
1373,Tamara: 5-5-2015,w8H3Vg,14692,"",1,Beginner,France,"",2015-06-15,0
2163,World History 5,EFUsYw,15550,"",11,Advanced,United States,CA,2015-09-21,0
2128,Mrs. Kearns & Ms. Young,0Zm0ZV,21580,"",11,Beginner,Ireland,Meath,2015-09-27,0
1365,Nicki3001: 5-4-2015,qD2RzU,14670,"",11,Beginner,United States,DE,2015-06-15,0
1783,COMM 8: Intercultural Communication,hizdXb,13920,"",1,Advanced,United States,CA,2015-09-21,0
1379,jasmine-hr: 5-6-2015,Hzu5XJ,14709,"",1,Intermediate,France,"",2015-06-15,0
2398,Geography/Cultures 2nd,cAghiv,26945,"",11,Beginner,United States,MO,2015-09-28,0
1381,dee: 5-6-2015,hZVdYk,14712,"",1,Beginner,India,KA,2015-06-15,0
1387,Bravin: 5-7-2015,uhrbiI,14729,"",1,Beginner,Kenya,Nairobi,2015-06-15,0
1367,justsmilexo: 5-5-2015,6NuDay,14678,"",1,Intermediate,Turkey,"",2015-06-15,0
1383,DeerSeer: 5-6-2015,fSwfOs,14718,"",11,Intermediate,Sweden,Skåne County,2015-06-15,0
2430,Elementary Unium,BjNHo4,7318,"",11,Beginner,Russia,Moscow,2015-10-02,0
1385,numbernour: 5-6-2015,XPEkAy,14725,"",11,Beginner,United States,MD,2015-06-15,0
1338,charper1: 5-2-2015,jfY0QF,14600,"",11,Beginner,United States,TX,2015-06-15,0
1388,Mom's Home school Team,nV5l1Y,14730,"",11,Beginner,United States,IN,2015-06-15,0
1391,itscaity: 5-7-2015,kNJCo4,14740,"",11,Beginner,United Kingdom,England,2015-06-15,0
2460,CDMYear4,M3DRIt,27858,"",11,Beginner,Spain,AL,2015-10-18,0
1390,Angusyong: 5-8-2015,ILPibV,14733,"",1,Beginner,Hong Kong,"",2015-06-15,0
1693,Skippers T3,DXbG4z,16167,"",1,Beginner,New Zealand,Otago,2015-08-09,0
1333,My Class,1UY1JU,14578,"",11,Beginner,United States,MI,2015-06-15,0
1389,Duygu: 5-7-2015,RfC5ro,14731,"",1,Intermediate,Turkey,"",2015-06-15,0
2164,Ms. Coleman's 4th Graders,1W13up,22173,"",11,Beginner,United States,PA,2015-09-21,0
1406,allan: 5-9-2015,nNCiPe,14782,"",1,Beginner,Qatar,"",2015-06-15,0
2024,MrsFergusonGr3,PLriiP,18990,"",11,Beginner,Canada,ON,2015-09-27,0
1405,AngieLuv101: 5-8-2015,yaMCA8,14778,"",11,Beginner,United States,NY,2015-06-15,0
